temp,mu,size,NC,phot,resp,totp,chlvol,ilpd,icbd,ichl,icha,itr,ilpb,irib,irub,clip,ctr,cp,cup,cri,cli,cgu
22,0.955445194,8.733871594,0.098050135,1270419.148,432419.4122,155867520.2,2779.936834,0.056444102,0,0.100250927,0.014699879,0.002088644,0.06454576,0.073597478,0.127145493,1490140.077,483.4028606,2412.511953,367.4248803,908.6795021,12737589.97,17923422.87
23,0.985535513,6.180927132,0.062498486,1.67E+06,566115.0539,1.91E+08,3827.40781,0.061343777,4.47E-09,0.110178105,0.017306681,0.002007154,0.123951981,0.067963359,0.117248938,1.93E+06,605.3964264,3300.134798,527.273012,1105.657907,2.55E+07,1.41076264
24,1.012356376,6.03840895,0.05855229,1.77E+06,620787.144,1.94E+08,4174.616803,0.066243452,3.61E-09,0.118342735,0.020122139,0.001931962,0.120271129,0.06282835,0.11026023,1.97E+06,591.7297035,3559.146101,615.4707024,1037.92785,2.79E+07,1.073740487
25,1.023729075,5.978869575,0.054766399,1.86E+06,680939.5286,1.96E+08,4537.295345,0.071542437,3.05E-09,0.126641772,0.023298918,0.001830305,0.116691103,0.057219295,0.102776167,1.99E+06,569.3684997,3822.345639,714.9497055,960.0615333,3.06E+07,0.830650788
26,1.014136304,6.029530128,0.051122622,1.94E+06,747458.5285,1.99E+08,4911.312279,0.077329906,2.78E-09,0.134984117,0.026859124,0.001698416,0.113278524,0.051086276,0.094763635,1.98E+06,536.5481528,4085.322355,825.9899238,870.4736466,3.36E+07,0.748211402
27,0.976717062,6.240816119,0.047603438,1.98E+06,821397.332,2.01E+08,5290.520076,0.083722435,2.60E-09,0.143255622,0.030818307,0.001532108,0.110107954,0.044375539,0.086188032,1.91E+06,491.2763818,4342.170801,948.3492752,767.4795804,3.70E+07,0.696969659
28,0.903046783,6.714813625,0.044193466,1.99E+06,903947.5198,2.03E+08,5666.183205,0.090867238,2.49E-09,0.151314123,0.035181692,0.001326799,0.107262563,0.037031634,0.077015949,1.78E+06,431.3860301,4585.172457,1081.010747,649.4123125,4.07E+07,0.667506561
29,0.782949554,7.689964765,0.040879799,1.95E+06,996356.9847,2.06E+08,6026.404568,0.098942966,2.42E-09,0.158983839,0.039939108,0.001077577,0.104835366,0.029001228,0.067219912,1.55E+06,354.6527036,4804.529626,1221.874942,514.8233044,4.48E+07,0.655244804
30,0.569954838,23.50290753,0.07498878,1258140.842,696153.1343,154026251.6,3938.103838,0.107018694,0,0.166653555,0.044696524,0.000768876,0.052546651,0.019993595,0.053589988,927613.8908,207.6968289,3116.392453,821.7113851,296.5185284,22418038.73,23756939.51
31,0.356960121,39.3158503,0.109097761,568444.98,395949.284,1.02E+08,1849.803107,0.115094422,0,0.174323271,0.04945394,0.000460175,0.000257936,0.010985962,0.039960064,303689.7393,60.74095418,1428.255279,421.5478282,78.21375239,13.38820752,4.75E+07
32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
