temp,mu,size,NC,phot,resp,totp,chlvol,ilpd,icbd,ichl,icha,itr,ilpb,irib,irub,clip,ctr,cp,cup,cri,cli,cgu
33,0.761015841,4.749932756,0.076712791,1.87E+06,817914.8829,2.33E+10,6460.491787,0.089762787,2.48E-09,0.150684481,0.033381384,0.001398545,0.106676474,0.039029902,0.079066423,2.51E+06,520.6230823,5273.515976,1186.975811,783.666015,3.68E+07,0.606865637
34,0.700291572,4.990118983,0.0739733,1.85E+06,870497.5126,2.35E+10,6729.528497,0.094687738,2.43E-09,0.155569901,0.036676214,0.001236441,0.105325822,0.033772997,0.072730884,2.39E+06,464.3894458,5430.087694,1299.440803,684.1717863,3.92E+07,0.597106539
35,0.619803903,5.429968746,0.071235464,1.80E+06,927826.6102,2.36E+10,6988.006949,0.100115168,2.41E-09,0.160251134,0.040194898,0.001051463,0.104226892,0.028120811,0.066039631,2.20E+06,398.1036406,5571.304699,1416.70225,574.2705596,4.18E+07,0.597564164
36,0.516210243,6.252385384,0.068502219,1.72E+06,990368.1162,2.38E+10,7230.35301,0.106124157,2.48E-09,0.164661412,0.043931328,0.000841493,0.103422689,0.02204401,0.058974909,1.91E+06,320.8247106,5692.959256,1537.393754,453.3094325,4.46E+07,0.654276398
37,0.380279159,10,0.085224639,1137554.427,698682.0668,17645580757,4789.589194,0.11,0.146774693,0.142984767,0.040268948,0.000616856,0.051844072,0.015720788,0.048727793,1188298.887,193.381569,3747.131102,1042.458092,269.2618903,22283283.35,24419759.1
38,0.244348076,NA,0.101947059,557573.0818,406996.0174,1.15E+10,2348.825379,1.18E-01,0.293549384,0.121308121,0.036606569,0.000392218,0.000265455,0.009397566,0.038480678,465415.067,65.93842746,1801.302948,547.5224306,85.21434812,1.707089419,4.88E+07
39,0.109132214,NA,0.100928676,479209.7346,413762.0734,1.13E+10,2274.885553,1.24E-01,0.305217364,0.120161739,0.038536386,0.00016922,5.36E-05,0.003999773,0.031861955,216329.964,27.81599059,1720.35945,554.5261029,35.46216434,0.162081334,4.97E+07
40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
