temp,mu,size,NC,phot,resp,totp,chlvol,ilpd,icbd,ichl,icha,itr,ilpb,irib,irub,clip,ctr,cp,cup,cri,cli,cgu
25,1.131644437,4.017388991,0.120840162,1.67E+06,299678.905,2.24E+10,4826.393336,0.037715821,2.78E-09,0.129093636,0.01711275,0.002847772,0.081716681,0.096491727,0.13502161,2.96E+06,924.4276748,4248.800749,577.5925869,1689.446555,1.35E+07,0.613713339
26,1.16034324,3.859285644,0.117836157,1.75E+06,318631.0299,2.26E+10,5128.318002,0.03953265,2.63E-09,0.135225172,0.019128389,0.002800644,0.080293715,0.092711744,0.130307683,3.09E+06,922.2000959,4478.454785,649.8632178,1646.602069,1.43E+07,0.577079999
27,1.184542496,3.715377949,0.114824411,1.82E+06,338996.4572,2.29E+10,5445.305014,0.041444846,2.50E-09,0.141485624,0.021348467,0.002741889,0.07888212,0.088727431,0.125369621,3.21E+06,916.2406242,4715.28375,730.0212643,1599.205614,1.53E+07,0.548310915
28,1.199629162,3.594559836,0.111791634,1888488.59,361934.3763,23209642368,5785.551719,0.043538343,2.42E-09,0.147921745,0.023909285,0.002663451,0.077508817,0.084398416,0.120059941,3319386.019,903.4857246,4962.182592,823.369127,1543.661192,16287046.73,0.5298962
29,1.214715829,3.473741723,0.108758857,1.95E+06,384872.2953,2.35E+10,6125.798424,0.04563184,2.33E-09,0.154357866,0.026470104,0.002585013,0.076135514,0.0800694,0.114750261,3.43E+06,890.730825,5209.081434,916.7169896,1488.11677,1.73E+07,0.511481485
30,1.217780085,3.37915718,0.105693479,2.01E+06,410964.747,2.38E+10,6489.718967,0.047957124,2.26E-09,0.160949333,0.029408187,0.002484313,0.074824607,0.075350105,0.10902633,3.53E+06,869.7466481,5465.067083,1024.651884,1422.843294,1.85E+07,0.498782227
31,1.210444162,3.305584324,0.102597798,2.06E+06,439653.9729,2.42E+10,6869.428299,0.050480466,2.20E-09,0.167628432,0.032623707,0.002366788,0.073573754,0.070334549,0.102992302,3.61E+06,842.1357164,5726.19013,1143.238169,1349.827021,1.98E+07,0.489123271
32,1.190511647,3.257460922,0.099465452,2.09E+06,471405.0933,2.45E+10,7264.613582,0.053243338,2.15E-09,0.174380636,0.036137174,0.002230726,0.072399228,0.064990773,0.096618122,3.66E+06,806.8826521,5991.48296,1273.130622,1267.950972,2.12E+07,0.480725266
33,1.146264456,3.26377563,0.096268178,2088799.577,508902.5294,24846800063,7681.324165,0.056469494,2.10E-09,0.181205153,0.040139995,0.00206291,0.071379485,0.059079342,0.089663619,3657641.345,757.7677376,6260.257435,1421.06673,1170.153944,22900613.65,0.474975036
34,1.102017265,3.270090339,0.093070903,2.09E+06,546399.9655,2.52E+10,8098.034748,0.059695649,2.06E-09,0.18802967,0.044142816,0.001895093,0.070359741,0.053167912,0.082709117,3.65E+06,708.6528231,6529.03191,1569.002838,1072.356916,2.46E+07,0.469224807
35,1.063062747,3.49E+00,0.200000032,0.036551248,0.007537285,3.69E+09,0.000111705,6.40E-02,0.019140503,0.019210022,0.019176615,0.041849302,0.019217573,0.01916287,0.020751692,0.591808774,3.25E-05,9.78E-05,1.39E-05,4.20E-06,0.338872169,0.000815037
36,0.928021449,3.72E+00,0.141581002,928903.2567,349371.1033,14976961849,4711.377127,6.84E-02,0.009570252,0.113817587,0.039042496,0.021523061,0.043877956,0.025526292,0.039534915,1517695.458,234.8965574,3658.642185,1052.734943,337.5863417,15721699.56,0.229965127
37,0.792980151,3.938003861,0.083161972,1.86E+06,698742.199,2.63E+10,9422.754143,0.072723456,1.93E-09,0.208425153,0.058908378,0.001196821,0.06853834,0.031889714,0.058318137,3.04E+06,469.7930822,7317.284271,2105.469872,675.1726792,3.14E+07,0.459115217
38,0.623514273,4.72188822,0.079816876,1.68E+06,763607.4895,2.66E+10,9865.892948,0.078302216,1.96E-09,0.21500819,0.064632856,0.000900502,0.068473545,0.02362018,0.049062509,2.53E+06,358.7699208,7559.313918,2306.579029,507.5760236,3.44E+07,0.484163922
39,0.410131569,6.721505467,0.076485538,1.45E+06,836911.9951,2.69E+10,10295.53795,0.084660883,1.88E-09,0.2213435,0.07076872,0.000566573,0.068845436,0.014644474,0.039170412,1.78E+06,228.8167861,7780.079984,2515.457968,319.0013774,3.77E+07,0.483569044
40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
