temp,mu,size,NC,phot,resp,totp,chlvol,ilpd,icbd,ichl,icha,itr,ilpb,irib,irub,clip,ctr,cp,cup,cri,cli,cgu
22,0.766855707,9.6760893,0.139925252,783445.8317,263789.6052,1.29E+08,1890.601855,2.01E-08,0.175417173,0.090024921,0.009828722,0.00221644,0.005524379,0.079901082,0.137087263,1.23E+06,404.1504622,1701.563178,189.0386772,785.8261795,4.028468846,3.17E+07
23,0.780980974,9.530664871,0.137969485,795048.6763,269994.0466,1.28E+08,1938.706424,1.22E-07,0.181051864,0.093091456,0.010861191,0.002171292,0.005392431,0.076160946,0.131270696,1.25E+06,392.6180705,1732.949893,205.7565308,742.7985637,24.38363511,3.24E+07
24,0.801776975,5.609475272,0.074388699,1.33E+06,430992.4782,1.91E+08,3621.62723,0.058482445,5.24E-09,0.104441793,0.013010778,0.002115653,0.125567799,0.072975885,0.123405642,2.12E+06,636.9768698,3213.83438,407.7928503,1185.073536,1.94E+07,1.255228001
25,0.822060998,5.372097695,0.071661599,1.39E+06,455900.1779,1.92E+08,3832.420748,0.061247987,4.22E-09,0.109423342,0.014552553,0.002083798,0.123230767,0.070083605,0.119377945,2.22E+06,633.6779925,3375.093735,457.3270127,1149.518965,2.05E+07,0.980264346
26,0.838814678,5.155671172,0.068999614,1.44E+06,482211.6606,1.94E+08,4050.817177,0.064126458,3.75E-09,0.114487197,0.016248206,0.002042544,0.120922151,0.067012988,0.115160451,2.31E+06,627.4902443,3538.967235,511.8499419,1110.404468,2.17E+07,0.907051698
27,0.851135138,4.961226542,0.066396542,1.50E+06,510088.4182,1.96E+08,4276.367301,0.067135636,3.30E-09,0.119618231,0.018108759,0.001990906,0.11865827,0.063747731,0.110740465,2.40E+06,617.985428,3704.699502,571.6677992,1067.281194,2.30E+07,0.734588255
28,0.8579613,4.790438898,0.063845671,1.54E+06,539725.8179,1.97E+08,4508.427046,0.070298135,3.05E-09,0.124798794,0.020145269,0.001927793,0.116456705,0.060269658,0.106103643,2.49E+06,604.678832,3871.370043,637.0570026,1019.647095,2.43E+07,0.668582139
29,0.858049724,4.645913039,0.061340007,1.59E+06,571357.953,1.99E+08,4746.108505,0.073642225,2.87E-09,0.130008281,0.022368629,0.001851996,0.114336304,0.056558644,0.101233919,2.57E+06,587.024998,4037.862404,708.2461017,966.9458027,2.57E+07,0.625126471
30,0.849948107,4.531658932,0.058872579,1.62E+06,605261.9486,2.01E+08,4988.220348,0.077202658,2.74E-09,0.135222587,0.024789295,0.001762188,0.112317192,0.052592589,0.096113488,2.63E+06,564.4149093,4202.828111,785.3922374,908.5680021,2.72E+07,0.59294604
31,0.831966819,4.453920703,0.056436821,1.65E+06,641760.9274,2.03E+08,5233.196305,0.081021481,2.63E-09,0.140413434,0.027416933,0.00165691,0.11042087,0.048347464,0.090722905,2.68E+06,536.1755058,4364.645325,868.5509804,843.8564381,2.89E+07,0.568773373
