temp,mu,size,NC,phot,resp,totp,chlvol,ilpd,icbd,ichl,icha,itr,ilpb,irib,irub,clip,ctr,cp,cup,cri,cli,cgu
35,0.921942892,8.95421707,0.09498781,867130.8572,447173.4024,9.68E+07,2339.972183,2.45E-09,0.170766702,0.167804047,0.013238718,0.001575677,0.004751503,0.042213982,0.099649368,1.34E+06,190.7766364,2301.182457,38.78972538,275.6773491,0.857367643,5.37E+07
36,0.820799049,9.975769118,0.091680519,816840.0979,462926.1552,9.35E+07,2320.963528,1.90E-09,0.175383315,0.175500515,0.015450339,0.001342667,0.003772298,0.035423721,0.093127143,1.20E+06,154.1729254,2279.956559,41.00696949,219.3919025,0.669252938,5.56E+07
37,0.679985754,11.88138075,0.088432156,754312.2132,478956.1645,9.00E+07,2287.163721,1.42E-09,0.181211154,0.183492444,0.018032276,0.00106357,0.002625572,0.027692819,0.085882163,1.01E+06,115.1052548,2243.99245,43.17127081,161.6526173,0.499553446,5.75E+07
38,0.489029968,16.17671739,0.08528183,679363.2969,495127.6778,8.64E+07,2237.931728,8.75E-10,0.188414622,0.191780803,0.021045131,0.000730381,0.001399522,0.018832664,0.077796875,739942.0241,74.00159072,2192.691931,45.23979726,102.9176739,0.307154285,5.94E+07
39,0.234181683,32.71075055,0.082174141,592397.3686,511253.6552,8.27E+07,2173.225618,3.64E-10,0.197127461,0.200326338,0.024554469,0.000333151,0.000338586,0.008583642,0.068736353,366061.0858,31.38031577,2126.062675,47.16294393,43.60887163,0.125948173,6.14E+07
40,0.000651561,1.00E+06,0.200051724,0,0.000104259,3.34E+07,0.001890843,0.078834123,0.047333832,0.020390188,0.020326989,0.012348,0.242053049,0.050975981,0.027737838,11.97169748,2.80E-06,NA,NA,0.0009981,5.97E-07,0.012509454
41,0.001139939,107264.9579,0.199992767,5.56E-06,0.000199703,3.34E+07,0.078604277,0.003041507,0.014978164,0.457390265,1.19E-07,0.00922885,0,6.34E-06,0.015354765,104.776332,0,NA,NA,0.000178305,0.000939845,0.021458148
42,106764.3063,2.13E+12,0.199999999,5.59E-05,0.000441268,3.34E+07,1.91E-06,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,5.75E-06,0,NA,NA,2.25E-06,0.002730045,0.045672081
43,0.003358901,956466.6343,0.200043088,0,0.002112688,3.34E+07,0.019205225,0.130138368,0.136329155,0.030453279,0.002878748,0.026213241,0.08443632,0.045121212,0.044429677,12.54594038,9.40E-06,NA,NA,0.039026591,6.45E-05,0.253350524
44,0,2.52E+23,0.2,1.87E-10,6.40E-05,3.34E+07,9.56E-15,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,2.13E-13,0,NA,NA,0,0.002881573,0
45,7.83E+09,724.5401437,0.2,4.51E-10,1.35E-11,3.34E+07,3.71E-14,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,7.13E-09,2.50E-09,NA,NA,7.32E-14,2.08E-11,1.56E-09
