temp,mu,size,NC,phot,resp,totp,chlvol,ilpd,icbd,ichl,icha,itr,ilpb,irib,irub,clip,ctr,cp,cup,cri,cli,cgu
34,0.704935976,9.682228912,0.08036714,1.64E+06,772871.7021,2.28E+10,5968.050217,0.094882926,2.42E-09,0.155714071,0.03677963,0.001248587,0.10463647,0.033987604,0.07275071,1.23E+06,415.5019416,4817.403276,1150.64694,610.044709,3.48E+07,0.52708943
35,0.623371144,10.43831707,0.077369873,1.59E+06,823291.1641,2.30E+10,6195.028003,0.100268456,2.48E-09,0.160349968,0.040286353,0.001060625,0.103712145,0.028275321,0.06604713,1.14E+06,355.7838582,4940.746551,1254.281451,511.5857483,3.70E+07,0.566776696
36,0.518632206,11.8893035,0.074348829,1.52E+06,878286.4097,2.31E+10,6407.759989,0.106230535,2.43E-09,0.164715387,0.044005714,0.000847684,0.103083716,0.022142346,0.058974615,1.00E+06,286.322848,5046.737375,1361.022614,403.3965703,3.95E+07,0.544826374
37,0.387106222,14.98892097,0.071299249,1.42E+06,938253.2534,2.32E+10,6600.768717,0.112854933,2.65E-09,0.168736764,0.047924714,0.000607769,0.102790126,0.015565003,0.051520687,795389.2748,206.4303094,5131.449174,1469.319543,285.1481249,4.22E+07,0.621461231
38,0.244907643,19,0.112749614,494006.9701,360709.57,1.23E+10,2081.131657,1.18E-01,0.293612608,0.121301095,0.036628083,0.00039409,0.000162476,0.009424745,0.038476895,251584.8075,58.70559716,1596.250005,484.8816516,75.72528758,1.504603048,4.33E+07
39,0.039806694,28,0.200001448,0.015405622,0.009716548,3.69E+09,8.72E-05,1.24E-01,9.00E-06,1.08E-05,0.12222201,0.087923677,0.162732631,1.12E-05,0.126988731,0.199560831,3.67E-05,5.24E-05,3.48E-05,3.23E-05,0,1.165985734
40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
