temp,mu,size,NC,phot,resp,totp,chlvol,ilpd,icbd,ichl,icha,itr,ilpb,irib,irub,clip,ctr,cp,cup,cri,cli,cgu
22,0.799935853,8.798909083,0.137164038,809494.8207,272338.5087,1.28E+08,1952.976066,6.14E-09,0.160172182,0.094061566,0.010260135,0.002465356,0.006409811,0.083361089,0.143269856,1.35E+06,444.4410074,1757.541395,195.4346709,810.5589322,1.394201556,3.27E+07
23,0.83234858,8.27343571,0.133780212,834874.1019,283158.8397,1.26E+08,2035.040367,5.95E-09,0.158147239,0.099469729,0.011589015,0.002546101,0.006738821,0.081190506,0.140318583,1.44E+06,452.2802204,1818.787607,216.2527603,777.9001202,1.421945697,3.40E+07
24,0.863193562,7.796057658,0.130411135,858648.875,294121.3058,1.25E+08,2117.091057,5.74E-09,0.156150517,0.105074612,0.013069724,0.002619867,0.007053094,0.078850771,0.137181409,1.53E+06,458.3221735,1878.38617,238.7048874,744.0192719,1.444123002,3.53E+07
25,0.891817855,7.364477358,0.127059439,880383.3442,305234.3365,1.23E+08,2198.622383,5.52E-09,0.1542077,0.110873362,0.014716726,0.00268471,0.007344093,0.076326848,0.133846556,1.62E+06,462.2432813,1935.80833,262.8140524,708.8221051,1.459736361,3.66E+07
26,0.917444872,6.977063827,0.123727289,899573.1525,316511.6458,1.22E+08,2279.028707,5.29E-09,0.152348771,0.116862495,0.016545565,0.002738388,0.007601437,0.073602126,0.130301212,1.71E+06,463.6812196,1990.452804,288.5759034,672.2046287,1.46771719,3.80E+07
27,0.939153583,6.632938352,0.120416527,915637.5675,327972.5293,1.20E+08,2357.587034,5.04E-09,0.150608449,0.123038043,0.018572959,0.002778326,0.007812629,0.070658228,0.12653136,1.80E+06,462.2334256,2041.636691,315.9503428,634.0559143,1.466952583,3.94E+07
28,0.952705814,6.35E+00,0.199998507,0.873001124,0.337807591,3.34E+07,0.005637085,0.039122707,0.065518138,0.06587676,0.089604567,0.041341321,0.067829118,0.065429949,0.06527744,8.493051932,4.56E+02,0.001932058,0.003705027,0.003004539,0.082926184,40.31577438
29,0.966258045,6.075784322,0.113866578,935649.8368,351550.3102,1.17E+08,2505.575549,0,0.147648878,0.135931285,0.023296974,0.002804707,0.008034327,0.064029057,0.118254772,1.96E+06,448.8749519,2130.438525,375.1370243,552.7155539,0,4.22E+07
30,0.968844494,5.866696873,0.110632182,938008.0688,363731.1072,1.15E+08,2572.809465,0,0.146526785,0.142640516,0.026034276,0.002783861,0.008006923,0.060295766,0.113711873,2.03E+06,435.9755101,2166.217049,406.592416,509.3168468,0,4.36E+07
31,0.961816401,5.709920313,0.107430255,934071.7783,376221.5644,1.13E+08,2633.785395,0,0.145718545,0.149519748,0.02905202,0.002734562,0.007857325,0.056246339,0.108871462,2.09E+06,418.234113,2194.864282,438.9211129,463.9942361,0,4.51E+07
32,0.943048039,5.614170704,0.104267904,922860.4521,389058.2009,1.11E+08,2686.966203,0,0.145289252,0.156565888,0.032375767,0.002651683,0.007559771,0.051848362,0.103709278,2.13E+06,395.1267782,2215.237818,471.7283842,416.7125657,0,4.67E+07
33,0.901383335,5.758938901,0.094538061,823791.0395,413570.2253,1.07E+08,2695.059079,3.52E-05,0.154706616,0.167505271,0.037003692,5.20E-06,0.000110344,0.047837001,0.092796685,2.08E+06,3.63E+02,2198.764474,496.2946056,360.4460389,12557.28307,4.96E+07
34,0.859718631,5.676739372,0.098114214,874563.8682,415888.5454,1.07E+08,2763.000131,2.37E-09,0.145863642,0.171148877,0.040058483,0.002360649,0.006412091,0.041851451,0.092304805,2.11E+06,330.8933386,2226.359613,536.6405184,316.4126766,0.903319662,4.99E+07
35,0.78854066,5.910865562,0.095169638,835547.7958,429910.7259,1.04E+08,2782.11798,1.93E-09,0.147032381,0.178679514,0.044485428,0.002137722,0.005513855,0.036156991,0.085994107,2.02E+06,289.0025884,2214.741296,567.3766835,263.6510843,0.752000806,5.16E+07
36,0.69209749,6.400473359,0.092368061,785539.953,444317.7266,1.01E+08,2786.102174,1.46E-09,0.14890707,0.186359802,0.04935568,0.001851176,0.00438568,0.029917344,0.079223246,1.87E+06,240.2937184,2190.250217,595.8519568,209.4615574,0.580690593,5.33E+07
37,0.564968436,7.402753459,0.089782057,724034.9821,459048.4321,9.83E+07,2773.174586,1.12E-09,0.151575585,0.194168927,0.054715272,0.001489778,0.003055828,0.023050876,0.071943733,1.62E+06,184.7433397,2152.082363,621.0922235,154.1776496,0.454746679,5.51E+07
38,0.40027259,9.773407766,0.087528219,650921.9604,473983.9113,9.51E+07,2741.806077,7.02E-10,0.155109919,0.202056863,0.060614501,0.001039615,0.001630659,0.015447034,0.064101407,1.22E+06,122.4857181,2099.777174,642.0289039,98.16230158,0.286686993,5.69E+07
39,0.188886782,19.11184215,0.085751117,566661.2469,488925.3022,9.17E+07,2690.894697,2.92E-10,0.159531894,0.209905706,0.067103699,0.000482529,0.000395642,0.00694001,0.055640521,626529.4977,53.70878242,2033.381783,657.5129135,41.66477352,0.119701457,5.87E+07
40,0.00E+00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
