temp,mu,size,NC,phot,resp,totp,chlvol,ilpd,icbd,ichl,icha,itr,ilpb,irib,irub,clip,ctr,cp,cup,cri,cli,cgu
28,0.986214531,8.083178724,0.119071016,935006.5571,342982.7293,1.17E+08,2347.565691,5.99E-09,0.153226126,0.127096989,0.015599485,0.002234527,0.006553428,0.06958867,0.125700771,1.48E+06,358.3586553,2106.557996,241.007695,601.9459913,1.79179279,4.12E+07
29,2.20E+08,7.02E+12,0.2,2.80E-05,1.78E-06,3.34E+07,1.70E-08,0.119336393,0.051148368,0.05107657,0.051149681,0.059805935,0.051138287,0.051170713,0.065174073,1.68E-06,1.19E-09,2147.66914,260.2144816,3.17E-08,1.83E-06,0.000208312
30,1.008611163,7.945296542,0.112859982,946605.4558,368070.9548,1.13E+08,2468.201552,5.45E-09,0.151798948,0.140093047,0.019487303,0.002104417,0.006301926,0.062733005,0.11748135,1.50E+06,321.9182461,2188.780284,279.4212683,517.6028142,1.766412387,4.42E+07
31,1.006077232,7.963035264,0.109745077,943335.0079,381080.1808,1.11E+08,2519.557869,5.07E-09,0.151565285,0.146877337,0.02179304,0.002013499,0.006052575,0.058793556,0.112904704,1.50E+06,299.8961037,2219.666747,299.8911225,472.3193888,1.704090338,4.57E+07
32,0.991255781,8.061722994,0.106625068,932685.3734,394431.1776,1.09E+08,2563.208488,4.62E-09,0.151732858,0.153853862,0.02438395,0.001902255,0.005701392,0.05445489,0.107970788,1.48E+06,275.1656178,2242.135851,321.0726362,424.8630046,1.60411335,4.73E+07
33,0.961195922,8.271464085,0.103503546,913604.9546,408139.1752,1.07E+08,2597.718541,4.09E-09,0.15237013,0.161024195,0.027299466,0.001768009,0.005233427,0.049665702,0.102639068,1.44E+06,247.6481783,2254.897927,342.8206139,375.2269581,1.46255001,4.90E+07
34,0.912351278,8.64305412,0.10038775,885054.9613,422206.4448,1.04E+08,2621.589756,3.48E-09,0.153550973,0.168389695,0.030585101,0.001607758,0.004635487,0.044367373,0.096863609,1.38E+06,217.3300278,2256.644619,364.9451375,323.4814884,1.279635791,5.07E+07
35,0.840460859,9.269709223,0.097290132,846077.0082,436615.9114,1.01E+08,2633.323931,2.83E-09,0.155353289,0.175950172,0.034293156,0.00141815,0.003899775,0.038492697,0.090592757,1.29E+06,184.2836009,2246.11723,387.2067016,269.7922272,1.063102567,5.24E+07
36,575.7665864,9.45E+10,0.2,1.20E-08,1.86E-08,3.34E+07,9.33E-08,0.062457326,0.0625061,0.0625061,0.062506101,0.062506104,0.062506101,0.0625061,0.062506069,2.61E-05,2.29E-09,2.21E+03,4.09E+02,4.13E-08,8.37E-07,9.86E-10
37,6.45E+08,0.966131654,0.2,0,1.62E-12,3.34E+07,5.40E-14,0.238585014,0.037088459,0.036479321,0.042890788,0.036492507,0.035986864,0.036430406,0.036046641,0,3.67E-13,2.17E+03,4.29E+02,7.72E-15,5.35E-13,1.93E-10
38,0.429757774,16.82632962,0.08832132,660167.7322,481279.1732,9.22E+07,2582.728084,8.85E-10,0.165246209,0.199698141,0.048581752,0.00063356,0.001067489,0.016562322,0.068210526,711375.1651,71.14461783,2131.117723,451.610361,100.3141923,0.344314548,5.78E+07
39,0.202464154,34.08769227,0.08537841,574964.8746,496249.6723,8.88E+07,2534.55102,3.34E-10,0.170213735,0.207834642,0.054636085,0.000284392,0.00025011,0.007434093,0.059346942,351274.3769,30.1127345,2063.608525,470.9424944,42.45683064,0.130209153,5.95E+07
40,0.002153495,4.92E+07,0.199999657,1.17E-05,0.002915637,3.34E+07,0.009200051,6.12E-05,0.000405831,0.004198134,0.000635277,0.019213651,0.004425456,0.455826918,0.015233544,0.243922682,5.90E-07,1.48E-08,NA,NA,0.104622845,0.070882146
41,1.739493631,1.02E+10,0.199995989,0.097603086,0.695822489,3.35E+07,0.305840839,4.37E-06,0.009019084,0.008084591,0.39397336,0.013510645,0.064989809,0.008904483,0.001513662,0.001016309,3.19E-08,0.000139118,NA,NA,0.307979478,82.67742012
42,0.210238517,1.18E+08,0.200011175,6.82E-06,3.46E-05,3.34E+07,0.004924292,1.85E-07,0.001079563,0.001079391,0.001079235,0.000157591,0.495454841,0.00107912,7.01E-05,0.101994409,1.06E-07,8.86E-08,NA,NA,0.000464079,0.002919686
43,0.029859639,54747.49788,0.200065479,0.000297134,0.005070788,3.34E+07,0.435482338,0.037655595,0.029746123,0.023312288,0.041600044,0.004483657,0.283548729,0.045295907,0.034357657,219.1678921,0.000267091,1.40E-06,NA,NA,0.00404747,0.59770129
44,0.197552931,7.51E+06,0.200000029,5.43E-07,7.50E-07,3.34E+07,0.00064549,1.26E-06,0.098706946,0.098684646,0.098656701,0,0.104512884,0.098707394,0.000730174,1.557590601,1.94E-08,9.54E-10,NA,NA,1.64E-06,8.56E-05
45,0.001363421,2.47E+07,0.200000026,0,1.32E-07,3.34E+07,7.12E-05,0.003842807,0.007230533,0.007229889,0.007228859,0.006669312,0.007231836,0.007230525,0.45333624,0.486062806,4.42E-09,3.06E-12,NA,NA,4.27E-08,1.58E-05
