temp,mu,size,NC,phot,resp,totp,chlvol,ilpd,icbd,ichl,icha,itr,ilpb,irib,irub,clip,ctr,cp,cup,cri,cli,cgu
28,1.448036873,16.27713483,0.117453786,9.96E+06,5.20E+06,7.73E+08,17042.61684,2.17E-09,0.162771608,0.163990558,0.037647246,0.001573274,0.000319149,0.039939735,0.093758428,701456.0901,1419.618828,13844.84389,3197.772957,1943.833721,9.278120506,6.24E+08
29,1.261943579,21.02744902,0.111523481,9.19E+06,5.40E+06,7.32E+08,16785.49191,1.64E-09,0.163083513,0.176975292,0.044436958,0.001259518,0.000208266,0.030648359,0.083388093,544544.4043,1037.231346,13401.74286,3383.749045,1361.33547,7.281327078,6.48E+08
30,0.939020454,32.08816204,0.105117671,8.14E+06,5.60E+06,6.90E+08,16232.40927,1.06E-09,0.165069203,0.189683009,0.052067394,0.000860061,9.95E-05,0.02010185,0.072119028,357865.6786,639.0480545,12723.19572,3509.213548,805.6141614,4.803921682,6.71E+08
31,0.433431985,79.81564424,0.097560912,6.83E+06,5.79E+06,6.47E+08,15380.46894,4.21E-10,0.169077353,0.201856614,0.06054589,0.000363495,1.83E-05,0.008191689,0.059946626,144286.43,240.4775958,11821.29191,3559.177023,292.3052179,1.930239977,6.94E+08
32,0.00E+00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
