temp,mu,size,NC,phot,resp,totp,chlvol,ilpd,icbd,ichl,icha,itr,ilpb,irib,irub,clip,ctr,cp,cup,cri,cli,cgu
25,0.823570484,5.849434013,0.104416354,1.39E+06,456147.6175,2.12E+10,3833.057187,0.06130689,4.21E-09,0.10948734,0.014568152,0.002088679,0.122924573,0.070204792,0.11941957,2.04E+06,634.8965357,3375.850216,457.2069707,1151.024716,2.05E+07,0.977896662
26,0.84051975,5.659619269,0.101543978,1.44E+06,482514.8799,2.14E+10,4051.671295,0.064193068,3.76E-09,0.114558248,0.01626711,0.002047798,0.120590647,0.067141108,0.115202017,2.10E+06,628.8467928,3539.955948,511.7153475,1112.07185,2.17E+07,0.906825548
27,0.853042968,5.495244398,0.098694344,1.50E+06,510451.3995,2.15E+10,4277.440639,0.067210359,3.28E-09,0.119696249,0.018131486,0.001996513,0.118302205,0.063881921,0.110781263,2.17E+06,619.4774619,3705.927618,571.5130215,1069.098988,2.30E+07,0.727437393
28,0.860072805,5.359118361,0.095863572,1.54E+06,540150.7548,2.17E+10,4509.706279,0.070381194,3.05E-09,0.124883376,0.020172353,0.001933717,0.116077807,0.060408684,0.106142865,2.22E+06,606.2984528,3872.832887,636.8733915,1021.596741,2.43E+07,0.670465774
29,0.860356693,5.255423602,0.09304716,1.59E+06,571844.1209,2.19E+10,4747.558895,0.073733555,2.86E-09,0.130098594,0.022400585,0.001858184,0.113937589,0.056700822,0.10127067,2.27E+06,588.7572375,4039.538156,708.0207395,968.9996349,2.57E+07,0.623314807
30,0.84747063,5.214601294,0.090242629,1616531.045,607095.7306,22104480038,4991.157867,0.077430408,2.75E-09,0.135304441,0.024930182,0.001760768,0.11196819,0.052594747,0.096011261,2287173.859,563.4034925,4203.058348,788.0995199,907.4947686,27319307.66,0.596026218
31,0.834584567,5.173778986,0.087438098,1.65E+06,642347.3404,2.23E+10,5234.75684,0.081127261,2.63E-09,0.140510289,0.02745978,0.001663352,0.109998791,0.048488672,0.090751853,2.31E+06,538.0497476,4366.578539,868.1783002,845.9899023,2.89E+07,0.568737628
32,0.804842596,5.220736062,0.084636431,1.66E+06,681833.9939,2.25E+10,5480.421826,0.085259223,2.54E-09,0.145643611,0.030308364,0.001540939,0.108249635,0.043933219,0.085065008,2.29E+06,503.4517221,4523.278751,957.1430755,774.1980508,3.07E+07,0.548874474
33,0.76092177,5.356832931,0.081832228,1.66E+06,724663.7425,2.27E+10,5724.132582,0.089755015,2.47E-09,0.150676875,0.033378393,0.001399555,0.10668425,0.039041236,0.079064672,2.23E+06,461.6393052,4672.413285,1051.719297,694.58139,3.26E+07,0.536172846
34,0.700208751,5.627787962,0.079024345,1.64E+06,771264.8698,2.28E+10,5962.58129,0.094680204,2.43E-09,0.155562415,0.036673064,0.001237303,0.105334351,0.03378348,0.072729181,2.12E+06,411.7707712,4811.199348,1151.381942,606.4158155,3.47E+07,0.529048337
35,0.619734238,6.123942968,0.076214128,1.59E+06,822074.4107,2.30E+10,6191.689822,0.100107936,2.41E-09,0.160243824,0.04019161,0.001052167,0.104236277,0.028130204,0.066037979,1.95E+06,352.9899507,4936.3914,1255.298423,509.0228484,3.70E+07,0.529486825
36,0.516155566,7.051611399,0.073405308,1.52E+06,877506.031,2.31E+10,6406.522695,0.106117299,2.48E-09,0.164654338,0.043927931,0.000842027,0.103433069,0.022052019,0.058973315,1.69E+06,284.4626027,5044.263547,1362.259149,401.8223196,3.95E+07,0.580431945
37,0.385749407,9.005886021,0.070600648,1.42E+06,937904.232,2.32E+10,6601.251328,0.112790103,2.66E-09,0.168714922,0.04786887,0.000604691,0.102977875,0.015520924,0.051522612,1.33E+06,205.4263921,5130.640011,1470.611318,284.3981935,4.22E+07,0.622472639
38,0.244334476,12,0.111895458,494163.5954,360707.8791,1.23E+10,2081.701112,1.18E-01,0.293540591,0.121305095,0.036605362,0.000392539,0.000265893,0.009410678,0.038479833,412832.4203,58.48869653,1596.443644,485.257468,75.63046436,1.507719591,4.33E+07
39,0.109128395,15,0.111081495,424723.3991,366716.3442,1.21E+10,2016.229681,1.24E-01,0.305211896,0.120159825,0.038535582,0.000169331,5.37E-05,0.004008239,0.031861455,191861.9272,24.66985834,1524.7517,491.4779815,31.49711825,0.143592945,4.40E+07
40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
